Customer_ID,Age,Gender,Item_Purchased,Category,Size,Color,Review_Rating,Subscription_Status,Shipping_Type,Promo_Code_Used,Previous_Purchases
1204,40,Male,Sneakers,Footwear,M,Orange,3.7,No,Free Shipping,Yes,23
1205,67,Male,Belt,Accessories,M,Pink,3.2,No,2-Day Shipping,Yes,20
1206,52,Male,Handbag,Accessories,M,Olive,3.5,No,Standard,Yes,38
1207,22,Male,Handbag,Accessories,S,Cyan,3.0,No,Free Shipping,Yes,16
1208,62,Male,Boots,Footwear,M,White,4.1,No,Next Day Air,Yes,48
1209,20,Male,Boots,Footwear,S,Red,2.9,No,2-Day Shipping,Yes,8
1210,41,Male,Pants,Clothing,M,Blue,3.8,No,Next Day Air,Yes,16
1211,34,Male,Sunglasses,Accessories,M,Olive,4.1,No,Next Day Air,Yes,5
1212,23,Male,Hoodie,Clothing,M,Green,4.6,No,Store Pickup,Yes,14
1213,32,Male,Shoes,Footwear,M,Yellow,2.5,No,Free Shipping,Yes,18
1214,68,Male,Handbag,Accessories,XL,Black,3.7,No,Express,Yes,14
1215,30,Male,Jacket,Outerwear,M,Blue,3.8,No,Free Shipping,Yes,5
1216,66,Male,Blouse,Clothing,L,Pink,2.6,No,2-Day Shipping,Yes,15
1217,62,Male,Pants,Clothing,XL,Lavender,3.7,No,Free Shipping,Yes,3
1218,50,Male,Boots,Footwear,XL,Cyan,2.6,No,Free Shipping,Yes,12
1219,55,Male,Boots,Footwear,M,Cyan,3.1,No,Store Pickup,Yes,43
1220,19,Male,Sweater,Clothing,M,Gold,2.5,No,Next Day Air,Yes,35
1221,67,Male,Gloves,Accessories,M,Green,4.9,No,Express,Yes,36
1222,18,Male,Socks,Clothing,M,Red,4.5,No,Standard,Yes,3
1223,58,Male,Jeans,Clothing,L,Magenta,3.4,No,Store Pickup,Yes,27
1224,69,Male,Pants,Clothing,L,Red,3.9,No,Free Shipping,Yes,21
1225,62,Male,Shorts,Clothing,M,Yellow,3.7,No,Store Pickup,Yes,18
1226,28,Male,Gloves,Accessories,S,Turquoise,2.6,No,Free Shipping,Yes,16
1227,53,Male,Sandals,Footwear,S,Cyan,3.4,No,Store Pickup,Yes,18
1228,27,Male,Blouse,Clothing,L,Yellow,4.9,No,Store Pickup,Yes,19
1229,55,Male,Jacket,Outerwear,S,Yellow,3.9,No,Express,Yes,1
1230,34,Male,Jewelry,Accessories,XL,Maroon,3.6,No,Express,Yes,39
1231,25,Male,Hat,Accessories,L,Brown,4.6,No,Standard,Yes,49
1232,66,Male,Socks,Clothing,M,Gold,4.0,No,2-Day Shipping,Yes,43
1233,57,Male,Handbag,Accessories,M,Charcoal,3.6,No,Free Shipping,Yes,31
1234,46,Male,Pants,Clothing,L,Beige,3.5,No,Next Day Air,Yes,40
1235,38,Male,Gloves,Accessories,M,Indigo,4.1,No,Store Pickup,Yes,2
1236,23,Male,Sweater,Clothing,M,Red,3.0,No,Store Pickup,Yes,46
1237,42,Male,Hat,Accessories,M,White,4.4,No,Store Pickup,Yes,35
1238,25,Male,Dress,Clothing,S,Charcoal,4.4,No,2-Day Shipping,Yes,42
1239,55,Male,Pants,Clothing,M,Violet,3.7,No,Express,Yes,3
1240,62,Male,Coat,Outerwear,XL,Magenta,4.8,No,Standard,Yes,32
1241,41,Male,Scarf,Accessories,L,White,2.9,No,Store Pickup,Yes,48
1242,58,Male,Hoodie,Clothing,XL,Pink,3.1,No,Express,Yes,34
1243,56,Male,Socks,Clothing,M,Lavender,4.0,No,Next Day Air,Yes,15
1244,25,Male,Blouse,Clothing,S,Pink,3.0,No,Store Pickup,Yes,22
1245,70,Male,Socks,Clothing,S,Silver,3.9,No,2-Day Shipping,Yes,2
1246,42,Male,Dress,Clothing,M,Violet,3.4,No,Standard,Yes,30
1247,27,Male,Hoodie,Clothing,M,Charcoal,2.7,No,Standard,Yes,27
1248,65,Male,T-shirt,Clothing,M,Charcoal,3.5,No,Express,Yes,18
1249,62,Male,Hat,Accessories,XL,Red,3.0,No,Free Shipping,Yes,8
1250,62,Male,Boots,Footwear,M,Peach,4.5,No,Express,Yes,48
1251,52,Male,Jeans,Clothing,XL,Purple,4.1,No,Free Shipping,Yes,24
1252,56,Male,Shorts,Clothing,XL,Orange,5.0,No,Next Day Air,Yes,43
1253,28,Male,Sandals,Footwear,L,Magenta,4.0,No,Standard,Yes,8
1254,39,Male,Sandals,Footwear,XL,Red,4.9,No,Express,Yes,49
1255,54,Male,Sneakers,Footwear,XL,Black,3.3,No,2-Day Shipping,Yes,2
1256,30,Male,Hat,Accessories,M,Peach,4.1,No,Standard,Yes,38
1257,45,Male,Coat,Outerwear,S,Olive,3.6,No,Express,Yes,4
1258,68,Male,Dress,Clothing,L,Gold,3.0,No,Free Shipping,Yes,31
1259,47,Male,Boots,Footwear,XL,Gold,4.1,No,2-Day Shipping,Yes,34
1260,68,Male,Skirt,Clothing,M,Turquoise,3.9,No,Standard,Yes,45
1261,63,Male,Shirt,Clothing,XL,Green,4.1,No,Store Pickup,Yes,30
1262,20,Male,Shirt,Clothing,L,Maroon,2.8,No,Next Day Air,Yes,2
1263,29,Male,Boots,Footwear,L,Brown,4.8,No,Store Pickup,Yes,44
1264,41,Male,Hoodie,Clothing,L,Brown,4.6,No,2-Day Shipping,Yes,1
1265,52,Male,Sweater,Clothing,S,Blue,2.5,No,Next Day Air,Yes,1
1266,32,Male,Shirt,Clothing,M,Lavender,2.7,No,Next Day Air,Yes,27
1267,20,Male,Blouse,Clothing,M,Peach,4.0,No,Standard,Yes,14
1268,47,Male,T-shirt,Clothing,S,Gray,2.7,No,Standard,Yes,41
1269,23,Male,Jacket,Outerwear,XL,Charcoal,2.9,No,Next Day Air,Yes,25
1270,43,Male,Jewelry,Accessories,M,Lavender,3.0,No,Standard,Yes,47
1271,67,Male,Hoodie,Clothing,M,Green,3.3,No,Standard,Yes,20
1272,70,Male,Jewelry,Accessories,S,Gray,4.3,No,Store Pickup,Yes,42
1273,35,Male,Sandals,Footwear,M,Orange,4.4,No,Express,Yes,16
1274,41,Male,Jeans,Clothing,L,Silver,4.1,No,Next Day Air,Yes,32
1275,54,Male,Hat,Accessories,M,Olive,3.1,No,2-Day Shipping,Yes,37
1276,55,Male,Sweater,Clothing,S,Turquoise,4.5,No,Standard,Yes,1
1277,51,Male,Boots,Footwear,L,Turquoise,4.8,No,Next Day Air,Yes,37
1278,19,Male,Blouse,Clothing,L,Green,5.0,No,Express,Yes,5
1279,28,Male,Shorts,Clothing,M,Violet,2.8,No,Next Day Air,Yes,31
1280,63,Male,Hoodie,Clothing,L,Charcoal,3.7,No,Express,Yes,18
1281,30,Male,Pants,Clothing,L,White,4.4,No,2-Day Shipping,Yes,39
1282,29,Male,Belt,Accessories,M,Olive,4.5,No,Store Pickup,Yes,8
1283,24,Male,Shirt,Clothing,L,Violet,3.0,No,Free Shipping,Yes,20
1284,69,Male,Shirt,Clothing,M,Violet,3.9,No,2-Day Shipping,Yes,23
1285,65,Male,Dress,Clothing,M,Black,3.9,No,Express,Yes,38
1286,64,Male,Gloves,Accessories,M,Charcoal,3.5,No,Next Day Air,Yes,45
1287,40,Male,Gloves,Accessories,L,Yellow,4.9,No,Next Day Air,Yes,44
1288,24,Male,Jeans,Clothing,XL,Blue,3.4,No,Standard,Yes,20
1289,66,Male,Belt,Accessories,XL,Charcoal,4.1,No,Standard,Yes,34
1290,35,Male,Jacket,Outerwear,M,Red,2.9,No,Next Day Air,Yes,10
1291,67,Male,Skirt,Clothing,M,Indigo,3.4,No,Free Shipping,Yes,3
1292,69,Male,Sandals,Footwear,S,Beige,3.2,No,2-Day Shipping,Yes,23
1293,26,Male,Belt,Accessories,M,Maroon,3.9,No,Free Shipping,Yes,42
1294,23,Male,Sweater,Clothing,XL,Yellow,4.1,No,Standard,Yes,30
1295,27,Male,Shirt,Clothing,M,Silver,4.5,No,Standard,Yes,21
1296,30,Male,Sneakers,Footwear,M,Olive,2.8,No,Standard,Yes,50
1297,48,Male,Jeans,Clothing,S,Teal,2.8,No,Express,Yes,16
1298,44,Male,Sandals,Footwear,M,Silver,4.6,No,Standard,Yes,32
1299,29,Male,Pants,Clothing,S,Indigo,3.0,No,Free Shipping,Yes,14
1300,29,Male,Belt,Accessories,L,Teal,3.6,No,2-Day Shipping,Yes,42
1301,67,Male,T-shirt,Clothing,M,Charcoal,4.5,No,Next Day Air,Yes,47
1302,42,Male,Shirt,Clothing,M,Orange,5.0,No,Express,Yes,21
1303,23,Male,Sneakers,Footwear,M,Gold,2.9,No,Next Day Air,Yes,37
1304,34,Male,Blouse,Clothing,L,Silver,3.1,No,Next Day Air,Yes,10
1305,64,Male,Backpack,Accessories,S,Orange,4.0,No,2-Day Shipping,Yes,18
1306,31,Male,Pants,Clothing,XL,Peach,4.5,No,Express,Yes,2
1307,54,Male,Sweater,Clothing,L,Brown,4.5,No,Next Day Air,Yes,40
1308,23,Male,Coat,Outerwear,L,Black,3.1,No,Express,Yes,43
1309,59,Male,Dress,Clothing,L,Red,4.4,No,Next Day Air,Yes,14
1310,32,Male,Blouse,Clothing,L,Lavender,4.7,No,Store Pickup,Yes,41
1311,43,Male,Hoodie,Clothing,L,Brown,3.1,No,Store Pickup,Yes,38
1312,32,Male,Shoes,Footwear,M,Maroon,4.2,No,Express,Yes,12
1313,66,Male,T-shirt,Clothing,M,Violet,3.0,No,Store Pickup,Yes,19
1314,70,Male,Shoes,Footwear,M,Lavender,2.6,No,Free Shipping,Yes,23
1315,42,Male,Boots,Footwear,S,Magenta,3.4,No,Free Shipping,Yes,49
1316,56,Male,Shorts,Clothing,L,Green,4.2,No,2-Day Shipping,Yes,29
1317,28,Male,Belt,Accessories,S,Lavender,4.6,No,Standard,Yes,14
1318,28,Male,Pants,Clothing,M,Green,2.8,No,Free Shipping,Yes,19
1319,52,Male,Shorts,Clothing,M,Maroon,2.7,No,Express,Yes,19
1320,65,Male,Sunglasses,Accessories,M,Magenta,4.0,No,Standard,Yes,48
1321,56,Male,Hat,Accessories,XL,Teal,3.1,No,Free Shipping,Yes,19
1322,59,Male,T-shirt,Clothing,L,Orange,3.7,No,Express,Yes,45
1323,23,Male,Pants,Clothing,M,Violet,4.0,No,Next Day Air,Yes,17
1324,58,Male,Shorts,Clothing,M,Yellow,4.6,No,Standard,Yes,15
1325,39,Male,Jewelry,Accessories,S,Orange,3.8,No,Free Shipping,Yes,11
1326,28,Male,Backpack,Accessories,L,Gold,3.5,No,Express,Yes,1
1327,40,Male,Shoes,Footwear,M,Indigo,4.6,No,Free Shipping,Yes,17
1328,52,Male,Coat,Outerwear,M,Turquoise,2.8,No,Standard,Yes,37
1329,37,Male,Sweater,Clothing,M,Orange,3.7,No,Standard,Yes,40
1330,70,Male,Gloves,Accessories,M,Indigo,3.3,No,Express,Yes,50
1331,30,Male,Handbag,Accessories,M,Charcoal,2.9,No,Standard,Yes,20
1332,38,Male,Socks,Clothing,M,Lavender,3.2,No,Standard,Yes,8
1333,66,Male,Hoodie,Clothing,S,Gold,4.3,No,Store Pickup,Yes,16
1334,29,Male,Pants,Clothing,M,Lavender,2.7,No,Next Day Air,Yes,9
1335,46,Male,Coat,Outerwear,S,White,4.2,No,Store Pickup,Yes,12
1336,56,Male,Boots,Footwear,M,Lavender,4.8,No,2-Day Shipping,Yes,26
1337,23,Male,Sneakers,Footwear,M,Charcoal,4.8,No,Store Pickup,Yes,44
1338,37,Male,Sweater,Clothing,L,Silver,3.4,No,Express,Yes,19
1339,56,Male,Handbag,Accessories,S,Yellow,2.6,No,Standard,Yes,43
1340,36,Male,Belt,Accessories,L,Olive,5.0,No,Next Day Air,Yes,5
1341,40,Male,Belt,Accessories,M,Peach,4.4,No,Next Day Air,Yes,5
1342,26,Male,Hoodie,Clothing,XL,Yellow,2.9,No,Standard,Yes,31
1343,57,Male,Sunglasses,Accessories,XL,Yellow,3.4,No,2-Day Shipping,Yes,11
1344,68,Male,Sneakers,Footwear,M,Indigo,3.4,No,Standard,Yes,34
1345,56,Male,T-shirt,Clothing,S,Violet,4.9,No,Next Day Air,Yes,14
1346,40,Male,Dress,Clothing,M,White,3.6,No,Standard,Yes,42
1347,44,Male,Hoodie,Clothing,L,White,3.0,No,Free Shipping,Yes,15
1348,44,Male,Sweater,Clothing,M,Cyan,3.9,No,2-Day Shipping,Yes,47
1349,19,Male,Belt,Accessories,XL,Purple,3.2,No,Standard,Yes,23
1350,21,Male,Socks,Clothing,XL,Black,3.2,No,Next Day Air,Yes,23
1351,31,Male,Sunglasses,Accessories,M,Orange,4.3,No,Next Day Air,Yes,1
1352,30,Male,Coat,Outerwear,L,Maroon,2.8,No,2-Day Shipping,Yes,28
1353,65,Male,Hat,Accessories,XL,Orange,4.5,No,Next Day Air,Yes,37
1354,39,Male,Pants,Clothing,M,Teal,4.1,No,Next Day Air,Yes,4
1355,64,Male,Backpack,Accessories,M,Gray,3.6,No,2-Day Shipping,Yes,21
1356,59,Male,Shorts,Clothing,M,Blue,3.0,No,2-Day Shipping,Yes,50
1357,49,Male,Jacket,Outerwear,M,Cyan,4.0,No,Free Shipping,Yes,34
1358,24,Male,Backpack,Accessories,S,Red,3.5,No,Next Day Air,Yes,20
1359,19,Male,Scarf,Accessories,XL,Pink,2.5,No,Store Pickup,Yes,25
1360,27,Male,Hoodie,Clothing,S,Cyan,4.3,No,Store Pickup,Yes,26
1361,56,Male,Skirt,Clothing,L,Black,2.8,No,Express,Yes,4
1362,49,Male,Dress,Clothing,M,Beige,3.7,No,Next Day Air,Yes,39
1363,41,Male,Coat,Outerwear,M,Gray,4.3,No,Express,Yes,29
1364,36,Male,Blouse,Clothing,L,Red,4.0,No,Express,Yes,47
1365,68,Male,Hat,Accessories,L,Yellow,4.7,No,Express,Yes,5
1366,28,Male,Handbag,Accessories,M,Magenta,4.5,No,Store Pickup,Yes,18
1367,45,Male,Belt,Accessories,M,Magenta,3.1,No,Free Shipping,Yes,10
1368,60,Male,Belt,Accessories,S,Black,3.8,No,Express,Yes,25
1369,21,Male,Shirt,Clothing,L,Orange,4.9,No,Express,Yes,2
1370,32,Male,Shoes,Footwear,M,Green,3.2,No,Standard,Yes,48
1371,27,Male,Scarf,Accessories,L,Peach,2.9,No,2-Day Shipping,Yes,41
1372,40,Male,Pants,Clothing,M,Charcoal,2.8,No,Store Pickup,Yes,42
1373,64,Male,Blouse,Clothing,M,Gray,4.0,No,2-Day Shipping,Yes,44
1374,18,Male,Gloves,Accessories,L,Turquoise,2.6,No,Store Pickup,Yes,6
1375,22,Male,Handbag,Accessories,M,Red,2.7,No,Free Shipping,Yes,5
1376,42,Male,Sneakers,Footwear,L,Brown,4.1,No,2-Day Shipping,Yes,8
1377,57,Male,Sandals,Footwear,L,Pink,5.0,No,Free Shipping,Yes,24
1378,33,Male,Sunglasses,Accessories,L,Olive,3.0,No,Next Day Air,Yes,42
1379,37,Male,Jacket,Outerwear,XL,Lavender,3.6,No,Free Shipping,Yes,24
1380,21,Male,T-shirt,Clothing,L,Purple,2.8,No,2-Day Shipping,Yes,38
1381,51,Male,Sneakers,Footwear,S,Beige,4.6,No,Standard,Yes,41
1382,30,Male,Shoes,Footwear,L,Green,2.9,No,Standard,Yes,48
1383,68,Male,Jacket,Outerwear,L,Brown,4.8,No,Express,Yes,16
1384,36,Male,Scarf,Accessories,M,Beige,3.3,No,Express,Yes,4
1385,46,Male,Sneakers,Footwear,M,Beige,4.6,No,Standard,Yes,8
1386,41,Male,Jewelry,Accessories,M,Indigo,2.6,No,Store Pickup,Yes,1
1387,68,Male,Jacket,Outerwear,M,Silver,4.0,No,Next Day Air,Yes,4
1388,21,Male,Blouse,Clothing,M,Gold,3.8,No,Standard,Yes,20
1389,62,Male,Dress,Clothing,M,Lavender,3.9,No,Express,Yes,40
1390,59,Male,Scarf,Accessories,L,Orange,2.6,No,Store Pickup,Yes,8
1391,25,Male,Hat,Accessories,M,Maroon,4.3,No,Standard,Yes,42
1392,53,Male,Blouse,Clothing,S,White,3.6,No,Express,Yes,38
1393,31,Male,Gloves,Accessories,M,Yellow,4.2,No,Express,Yes,34
1394,46,Male,Gloves,Accessories,L,Yellow,3.9,No,Express,Yes,14
1395,26,Male,Coat,Outerwear,L,Magenta,4.7,No,Next Day Air,Yes,39
1396,47,Male,Scarf,Accessories,L,Turquoise,2.8,No,Next Day Air,Yes,40
1397,37,Male,Pants,Clothing,XL,Lavender,3.0,No,Next Day Air,Yes,49
1398,55,Male,Sunglasses,Accessories,S,Magenta,4.7,No,Store Pickup,Yes,33
1399,30,Male,Dress,Clothing,M,Cyan,2.5,No,Free Shipping,Yes,25
1400,19,Male,Hat,Accessories,M,Olive,3.1,No,Store Pickup,Yes,48
1401,36,Male,Backpack,Accessories,M,Red,3.6,No,Next Day Air,Yes,22
1402,23,Male,Sandals,Footwear,M,Blue,3.5,No,2-Day Shipping,Yes,1
1403,62,Male,Sunglasses,Accessories,L,White,3.1,No,Express,Yes,47
1404,26,Male,Backpack,Accessories,M,Peach,3.6,No,Store Pickup,Yes,20
1405,36,Male,Jewelry,Accessories,M,Charcoal,3.5,No,Next Day Air,Yes,10
1406,33,Male,Socks,Clothing,M,Peach,2.7,No,Store Pickup,Yes,39
1407,32,Male,Shirt,Clothing,L,Turquoise,3.6,No,Express,Yes,15
1408,56,Male,Handbag,Accessories,XL,Charcoal,4.5,No,Express,Yes,11
1409,58,Male,Blouse,Clothing,M,Yellow,4.1,No,Free Shipping,Yes,38
1410,34,Male,Backpack,Accessories,M,Blue,4.2,No,Standard,Yes,41
1411,61,Male,Hat,Accessories,M,Purple,4.0,No,Store Pickup,Yes,18
1412,48,Male,Skirt,Clothing,L,Green,2.8,No,Store Pickup,Yes,13
1413,25,Male,Shorts,Clothing,M,Charcoal,2.6,No,2-Day Shipping,Yes,43
1414,51,Male,Blouse,Clothing,S,Indigo,2.7,No,Store Pickup,Yes,12
1415,29,Male,Socks,Clothing,M,Black,4.5,No,Store Pickup,Yes,3
1416,54,Male,Belt,Accessories,M,Blue,3.7,No,Free Shipping,Yes,12
1417,48,Male,Boots,Footwear,L,Silver,3.4,No,Free Shipping,Yes,46
1418,62,Male,Shorts,Clothing,S,Brown,4.6,No,Standard,Yes,21
1419,18,Male,Shirt,Clothing,M,Violet,4.1,No,2-Day Shipping,Yes,23
1420,43,Male,Handbag,Accessories,M,Orange,2.6,No,Free Shipping,Yes,4
1421,22,Male,Jeans,Clothing,XL,Gray,4.6,No,Store Pickup,Yes,45
1422,68,Male,Dress,Clothing,S,Gold,3.0,No,Standard,Yes,24
1423,44,Male,Dress,Clothing,L,Charcoal,3.4,No,Free Shipping,Yes,3
1424,51,Male,Sandals,Footwear,S,Black,3.5,No,Free Shipping,Yes,12
1425,66,Male,Jacket,Outerwear,S,Indigo,3.5,No,Standard,Yes,34
1426,59,Male,Coat,Outerwear,S,White,3.7,No,Next Day Air,Yes,39
1427,60,Male,Pants,Clothing,M,Yellow,4.8,No,Free Shipping,Yes,35
1428,31,Male,Backpack,Accessories,S,Orange,4.9,No,Store Pickup,Yes,8
1429,20,Male,Blouse,Clothing,S,Green,4.9,No,Express,Yes,42
1430,24,Male,Skirt,Clothing,L,Gold,4.7,No,Standard,Yes,6
1431,48,Male,Sandals,Footwear,S,Orange,4.9,No,Free Shipping,Yes,3
1432,39,Male,Pants,Clothing,M,Cyan,2.9,No,Express,Yes,29
1433,34,Male,Hat,Accessories,L,Black,4.4,No,Express,Yes,32
1434,70,Male,Hoodie,Clothing,L,Yellow,3.2,No,Next Day Air,Yes,45
1435,59,Male,Sweater,Clothing,L,Maroon,4.6,No,Free Shipping,Yes,21
1436,45,Male,Scarf,Accessories,XL,Black,4.0,No,Standard,Yes,41
1437,35,Male,Sneakers,Footwear,M,Gray,3.7,No,Free Shipping,Yes,23
1438,69,Male,Boots,Footwear,XL,Orange,4.2,No,Free Shipping,Yes,14
1439,58,Male,Coat,Outerwear,M,Cyan,2.9,No,Standard,Yes,24
1440,25,Male,Boots,Footwear,M,Magenta,4.8,No,Next Day Air,Yes,25
1441,27,Male,Sandals,Footwear,M,Pink,4.4,No,Standard,Yes,13
1442,34,Male,Pants,Clothing,S,Turquoise,3.4,No,Free Shipping,Yes,3
1443,53,Male,Hoodie,Clothing,S,Violet,2.8,No,2-Day Shipping,Yes,42
1444,58,Male,Sandals,Footwear,L,Teal,4.2,No,Next Day Air,Yes,2
1445,32,Male,Sweater,Clothing,L,Pink,3.8,No,Express,Yes,26
1446,64,Male,Belt,Accessories,M,Gold,3.1,No,2-Day Shipping,Yes,24
1447,63,Male,Jeans,Clothing,XL,Red,3.2,No,Express,Yes,6
1448,23,Male,Hoodie,Clothing,S,Beige,3.0,No,Next Day Air,Yes,25
1449,64,Male,Boots,Footwear,M,Black,3.6,No,Free Shipping,Yes,11
1450,18,Male,Socks,Clothing,L,Lavender,2.5,No,Store Pickup,Yes,20
1451,25,Male,Dress,Clothing,S,Teal,3.4,No,Free Shipping,Yes,25
1452,54,Male,Jacket,Outerwear,M,Maroon,2.5,No,Next Day Air,Yes,35
1453,60,Male,Jacket,Outerwear,L,Blue,4.7,No,2-Day Shipping,Yes,11
1454,36,Male,Boots,Footwear,S,Teal,3.2,No,2-Day Shipping,Yes,41
1455,66,Male,Sneakers,Footwear,L,Maroon,2.9,No,Free Shipping,Yes,17
1456,60,Male,Pants,Clothing,L,Silver,4.9,No,Express,Yes,1
1457,59,Male,Coat,Outerwear,S,Olive,2.7,No,Store Pickup,Yes,30
1458,58,Male,Shirt,Clothing,S,Gray,4.7,No,Express,Yes,47
1459,35,Male,Sweater,Clothing,M,Peach,2.9,No,2-Day Shipping,Yes,34
1460,20,Male,Shoes,Footwear,L,Yellow,4.8,No,Express,Yes,18
1461,70,Male,Boots,Footwear,L,Violet,4.6,No,Standard,Yes,33
1462,54,Male,Sunglasses,Accessories,S,Red,5.0,No,2-Day Shipping,Yes,42
1463,38,Male,Sneakers,Footwear,S,Charcoal,4.8,No,2-Day Shipping,Yes,2
1464,54,Male,Jewelry,Accessories,M,Beige,4.9,No,Store Pickup,Yes,1
1465,33,Male,Belt,Accessories,M,Peach,4.6,No,2-Day Shipping,Yes,23
1466,46,Male,Gloves,Accessories,XL,Violet,3.9,No,Store Pickup,Yes,42
1467,58,Male,Shorts,Clothing,M,Green,4.5,No,Store Pickup,Yes,3
1468,30,Male,Jewelry,Accessories,XL,Olive,4.7,No,Store Pickup,Yes,16
1469,42,Male,Gloves,Accessories,S,Silver,3.9,No,Express,Yes,46
1470,28,Male,Jewelry,Accessories,M,Purple,4.4,No,Standard,Yes,31
1471,43,Male,Sandals,Footwear,M,Silver,3.9,No,Next Day Air,Yes,15
1472,31,Male,Jewelry,Accessories,S,Gray,2.8,No,2-Day Shipping,Yes,48
1473,39,Male,Hat,Accessories,L,Turquoise,3.5,No,Store Pickup,Yes,11
1474,69,Male,Shorts,Clothing,M,Violet,4.3,No,Express,Yes,20
1475,31,Male,Sweater,Clothing,S,Pink,3.9,No,Next Day Air,Yes,6
1476,44,Male,Blouse,Clothing,M,Teal,4.0,No,Express,Yes,24
1477,39,Male,Hat,Accessories,M,Magenta,4.1,No,Next Day Air,Yes,18
1478,24,Male,Belt,Accessories,XL,Silver,4.3,No,Standard,Yes,1
1479,28,Male,Gloves,Accessories,M,Blue,4.2,No,Free Shipping,Yes,13
1480,48,Male,Coat,Outerwear,L,Black,4.0,No,Standard,Yes,2
1481,39,Male,Jewelry,Accessories,M,Gold,3.6,No,Express,Yes,26
1482,64,Male,Skirt,Clothing,S,Gray,3.3,No,Standard,Yes,31
1483,28,Male,Gloves,Accessories,S,Magenta,4.1,No,2-Day Shipping,Yes,43
1484,39,Male,Jewelry,Accessories,S,Yellow,4.7,No,Next Day Air,Yes,12
1485,49,Male,Shorts,Clothing,M,Teal,4.4,No,Store Pickup,Yes,22
1486,22,Male,Gloves,Accessories,L,Red,3.4,No,Standard,Yes,3
1487,25,Male,Sneakers,Footwear,S,Yellow,5.0,No,Free Shipping,Yes,23
1488,40,Male,Skirt,Clothing,L,Black,4.6,No,Store Pickup,Yes,26
1489,23,Male,Hat,Accessories,L,Pink,4.0,No,Standard,Yes,37
1490,24,Male,Jewelry,Accessories,XL,Magenta,4.1,No,Next Day Air,Yes,42
1491,66,Male,Sneakers,Footwear,L,Olive,4.9,No,Express,Yes,15
1492,27,Male,Shirt,Clothing,S,Black,2.7,No,Free Shipping,Yes,10
1493,62,Male,Jacket,Outerwear,M,Maroon,4.5,No,Free Shipping,Yes,3
1494,70,Male,Belt,Accessories,S,Gold,2.7,No,Standard,Yes,44
1495,43,Male,T-shirt,Clothing,M,Gray,3.0,No,Next Day Air,Yes,23
1496,45,Male,Jewelry,Accessories,M,Brown,4.5,No,Next Day Air,Yes,6
1497,63,Male,T-shirt,Clothing,M,Purple,5.0,No,Standard,Yes,9
1498,69,Male,Jacket,Outerwear,S,Magenta,3.8,No,2-Day Shipping,Yes,16
1499,59,Male,Sweater,Clothing,M,Teal,3.1,No,Standard,Yes,46
1500,19,Male,Boots,Footwear,S,Olive,3.4,No,Free Shipping,Yes,24
1501,63,Male,Jeans,Clothing,L,Maroon,4.8,No,Next Day Air,Yes,22
1502,37,Male,Jeans,Clothing,XL,Silver,2.7,No,Standard,Yes,13
1503,37,Male,Pants,Clothing,M,Black,3.2,No,Store Pickup,Yes,20
1504,50,Male,Jacket,Outerwear,M,Maroon,3.9,No,2-Day Shipping,Yes,46
1505,60,Male,Jacket,Outerwear,M,Teal,4.2,No,Next Day Air,Yes,10
1506,46,Male,Belt,Accessories,M,Teal,3.0,No,Express,Yes,39
1507,35,Male,Shirt,Clothing,L,Beige,3.0,No,2-Day Shipping,Yes,44
1508,66,Male,Dress,Clothing,S,Maroon,3.7,No,2-Day Shipping,Yes,7
1509,35,Male,Blouse,Clothing,L,Beige,4.4,No,Store Pickup,Yes,3
1510,20,Male,Dress,Clothing,XL,White,4.6,No,Free Shipping,Yes,44
1511,55,Male,Blouse,Clothing,XL,Gray,3.0,No,Free Shipping,Yes,31
1512,34,Male,Dress,Clothing,M,Violet,3.6,No,Express,Yes,48
1513,60,Male,Sneakers,Footwear,L,Silver,3.9,No,Standard,Yes,18
1514,22,Male,Socks,Clothing,M,Red,4.1,No,Free Shipping,Yes,27
1515,26,Male,Shoes,Footwear,L,Brown,3.9,No,2-Day Shipping,Yes,1
1516,39,Male,Jeans,Clothing,S,Turquoise,3.9,No,2-Day Shipping,Yes,34
1517,20,Male,Jeans,Clothing,L,Indigo,4.5,No,Express,Yes,5
1518,57,Male,Gloves,Accessories,M,Violet,3.4,No,Standard,Yes,12
1519,68,Male,Belt,Accessories,M,Yellow,4.1,No,Next Day Air,Yes,14
1520,50,Male,Sunglasses,Accessories,L,Cyan,4.9,No,Next Day Air,Yes,40
1521,21,Male,Hat,Accessories,M,Brown,4.4,No,2-Day Shipping,Yes,39
1522,29,Male,Backpack,Accessories,M,White,2.7,No,2-Day Shipping,Yes,50
1523,38,Male,Shorts,Clothing,L,Yellow,4.8,No,Free Shipping,Yes,5
1524,54,Male,Socks,Clothing,M,White,3.3,No,2-Day Shipping,Yes,35
1525,22,Male,Socks,Clothing,L,Pink,4.4,No,Free Shipping,Yes,6
1526,29,Male,Belt,Accessories,M,Indigo,4.6,No,2-Day Shipping,Yes,22
1527,41,Male,Jacket,Outerwear,L,White,3.1,No,Next Day Air,Yes,27
1528,26,Male,Hat,Accessories,L,Red,4.5,No,2-Day Shipping,Yes,33
1529,69,Male,T-shirt,Clothing,S,Red,4.0,No,Store Pickup,Yes,47
1530,20,Male,Backpack,Accessories,M,Lavender,3.1,No,Free Shipping,Yes,48
1531,59,Male,Coat,Outerwear,M,Teal,3.9,No,Next Day Air,Yes,22
